,Sell,Buying,Currency,Date
8021,40.98,40.6349,OMR,10/5/2021
8022,40.9784,40.6314,OMR,10/4/2021
8023,40.9809,40.6404,OMR,10/3/2021
8024,41.083,40.6455,OMR,9/30/2021
8025,40.9825,40.6472,OMR,9/29/2021
8026,40.9798,40.6358,OMR,9/28/2021
8027,40.9814,40.644,OMR,9/27/2021
8028,40.9805,40.6365,OMR,9/26/2021
8029,40.9814,40.6388,OMR,9/23/2021
8030,40.9821,40.6436,OMR,9/22/2021
8031,40.9828,40.6434,OMR,9/21/2021
8032,41.0855,40.6378,OMR,9/20/2021
8033,41.0853,40.6393,OMR,9/19/2021
8034,40.9789,40.6397,OMR,9/16/2021
8035,40.9788,40.6458,OMR,9/15/2021
8036,41.0839,40.6357,OMR,9/14/2021
8037,41.0853,40.6371,OMR,9/13/2021
8038,40.98,40.6311,OMR,9/12/2021
8039,40.9807,40.6327,OMR,9/9/2021
8040,41.082,40.6432,OMR,9/8/2021
8041,41.0839,40.6543,OMR,9/7/2021
8042,41.0579,40.6221,OMR,9/6/2021
8043,41.0579,40.6107,OMR,9/5/2021
8044,41.0564,40.6143,OMR,9/2/2021
8045,41.0537,40.6114,OMR,9/1/2021
8046,40.9535,40.6032,OMR,8/31/2021
8047,40.951,40.6186,OMR,8/30/2021
8048,41.0545,40.6146,OMR,8/29/2021
8049,40.9544,40.6178,OMR,8/26/2021
8050,40.9528,40.6118,OMR,8/25/2021
8051,41.0589,40.6197,OMR,8/24/2021
8052,40.9519,40.6145,OMR,8/23/2021
8053,41.0556,40.6183,OMR,8/22/2021
8054,40.953,40.6081,OMR,8/19/2021
8055,40.9533,40.6046,OMR,8/18/2021
8056,40.9536,40.5981,OMR,8/17/2021
8057,41.0606,40.625,OMR,8/16/2021
8058,40.9545,40.6109,OMR,8/15/2021
8059,40.9514,40.6121,OMR,8/11/2021
8060,40.9552,40.6171,OMR,8/10/2021
8061,41.0607,40.6086,OMR,8/9/2021
8062,41.0596,40.623,OMR,8/8/2021
8063,40.9519,40.6174,OMR,8/5/2021
8064,41.0583,40.6389,OMR,8/4/2021
8065,40.9542,40.6164,OMR,8/3/2021
8066,40.954,40.6225,OMR,8/2/2021
8067,40.954,40.6218,OMR,8/1/2021
8068,40.954,40.6242,OMR,7/29/2021
8069,40.9528,40.6261,OMR,7/28/2021
8070,41.036,40.5949,OMR,7/27/2021
8071,40.9277,40.5899,OMR,7/26/2021
8072,41.0307,40.5933,OMR,7/25/2021
8073,40.9289,40.5823,OMR,7/18/2021
8074,40.9293,40.595,OMR,7/15/2021
8075,40.929,40.5988,OMR,7/14/2021
8076,41.0309,40.5997,OMR,7/13/2021
8077,40.9298,40.5927,OMR,7/12/2021
8078,41.0309,40.5977,OMR,7/11/2021
8079,41.0356,40.5925,OMR,7/8/2021
8080,40.9305,40.5982,OMR,7/7/2021
8081,40.9281,40.5999,OMR,7/6/2021
8082,40.9038,40.5666,OMR,7/5/2021
8083,41.0079,40.5635,OMR,7/4/2021
8084,40.8998,40.563,OMR,6/30/2021
8085,40.8786,40.5492,OMR,6/29/2021
8086,40.8766,40.5512,OMR,6/28/2021
8087,40.8789,40.5456,OMR,6/27/2021
8088,40.8744,40.5431,OMR,6/24/2021
8089,40.8524,40.5228,OMR,6/23/2021
8090,40.8533,40.5133,OMR,6/22/2021
8091,40.8533,40.5269,OMR,6/21/2021
8092,40.8291,40.4845,OMR,6/20/2021
8093,40.8268,40.4935,OMR,6/17/2021
8094,40.8259,40.4974,OMR,6/16/2021
8095,40.8277,40.5,OMR,6/15/2021
8096,40.8242,40.4872,OMR,6/14/2021
8097,40.9266,40.49,OMR,6/13/2021
8098,40.8263,40.4756,OMR,6/10/2021
8099,40.877,40.5485,OMR,6/9/2021
8100,40.9002,40.5016,OMR,6/8/2021
8101,40.9256,40.5816,OMR,6/7/2021
8102,41.0332,40.6046,OMR,6/6/2021
8103,40.9258,40.5827,OMR,6/3/2021
8104,41.0283,40.6072,OMR,6/2/2021
8105,40.9375,40.536,OMR,6/1/2021
8106,41.0086,40.567,OMR,5/31/2021
8107,41.0081,40.5618,OMR,5/30/2021
8108,40.9035,40.5743,OMR,5/27/2021
8109,40.9825,40.5434,OMR,5/26/2021
8110,40.9832,40.5437,OMR,5/25/2021
8111,40.9832,40.5493,OMR,5/24/2021
8112,40.9778,40.5369,OMR,5/23/2021
8113,40.9035,40.566,OMR,5/20/2021
8114,40.9009,40.5541,OMR,5/19/2021
8115,40.901,40.5692,OMR,5/18/2021
8116,40.9014,40.569,OMR,5/17/2021
8117,41.003,40.5669,OMR,5/11/2021
8118,40.8761,40.543,OMR,5/10/2021
8119,40.978,40.5279,OMR,5/9/2021
8120,40.9778,40.5221,OMR,5/6/2021
8121,40.9769,40.5316,OMR,5/5/2021
8122,40.9634,40.5343,OMR,5/4/2021
8123,40.8999,40.5715,OMR,4/28/2021
8124,41.0054,40.5679,OMR,4/27/2021
8125,40.9301,40.542,OMR,4/26/2021
8126,41.0078,40.5682,OMR,4/25/2021
8127,40.9042,40.5774,OMR,4/22/2021
8128,40.9014,40.5728,OMR,4/21/2021
8129,40.9281,40.5504,OMR,4/20/2021
8130,40.9304,40.5539,OMR,4/19/2021
8131,41.0015,40.5532,OMR,4/18/2021
8132,40.8902,40.539,OMR,4/15/2021
8133,40.9253,40.596,OMR,4/14/2021
8134,40.955,40.5628,OMR,4/13/2021
8135,40.9182,40.5865,OMR,4/12/2021
8136,41.0156,40.5856,OMR,4/11/2021
8137,40.9848,40.6473,OMR,4/8/2021
8138,40.9807,40.6382,OMR,4/7/2021
8139,40.9839,40.636,OMR,4/6/2021
8140,40.9828,40.6385,OMR,4/5/2021
8141,41.0846,40.6357,OMR,4/4/2021
8142,41.0797,40.6365,OMR,4/1/2021
8143,40.9702,40.6343,OMR,3/31/2021
8144,41.0011,40.6514,OMR,3/30/2021
8145,41.101,40.6422,OMR,3/29/2021
8146,41.1193,40.6662,OMR,3/28/2021
8147,41.1534,40.6922,OMR,3/25/2021
8148,41.2176,40.768,OMR,3/24/2021
8149,41.1384,40.7285,OMR,3/23/2021
8150,41.038,40.6933,OMR,3/22/2021
8151,41.0564,40.6283,OMR,3/21/2021
8152,41.0839,40.6402,OMR,3/18/2021
8153,40.9783,40.6376,OMR,3/17/2021
8154,41.0013,40.5949,OMR,3/16/2021
8155,41.079,40.6425,OMR,3/15/2021
8156,41.0047,40.5669,OMR,3/14/2021
8157,40.9214,40.5855,OMR,3/11/2021
8158,41.0357,40.6904,OMR,3/10/2021
8159,41.1342,40.6788,OMR,3/9/2021
8160,41.1303,40.6859,OMR,3/8/2021
8161,41.0586,40.61,OMR,3/7/2021
8162,40.9221,40.5754,OMR,3/4/2021
8163,40.9544,40.5244,OMR,3/3/2021
8164,41.0484,40.5988,OMR,3/2/2021
8165,41.1367,40.6806,OMR,3/1/2021
8166,41.0839,40.6285,OMR,2/28/2021
8167,40.9779,40.5651,OMR,2/25/2021
8168,40.9294,40.5295,OMR,2/24/2021
8169,40.9013,40.5585,OMR,2/23/2021
8170,40.9917,40.5521,OMR,2/22/2021
8171,40.9502,40.5015,OMR,2/21/2021
8172,40.8476,40.4975,OMR,2/18/2021
8173,40.9023,40.4749,OMR,2/17/2021
8174,40.837,40.4172,OMR,2/16/2021
8175,40.7155,40.3777,OMR,2/15/2021
8176,40.7952,40.3594,OMR,2/14/2021
8177,40.8245,40.3958,OMR,2/11/2021
8178,40.9111,40.4733,OMR,2/10/2021
8179,40.9124,40.476,OMR,2/9/2021
8180,40.8091,40.4651,OMR,2/8/2021
8181,40.9343,40.4966,OMR,2/7/2021
8182,40.9862,40.5457,OMR,2/4/2021
8183,41.0991,40.6627,OMR,2/3/2021
8184,41.0331,40.68,OMR,2/2/2021
8185,41.0294,40.6797,OMR,2/1/2021
8186,41.1375,40.6918,OMR,1/31/2021
8187,41.131,40.6998,OMR,1/27/2021
8188,41.0309,40.6923,OMR,1/26/2021
8189,41.0319,40.6799,OMR,1/25/2021
8190,41.1325,40.6972,OMR,1/24/2021
8191,41.1342,40.6901,OMR,1/21/2021
8192,41.1381,40.6919,OMR,1/20/2021
8193,41.086,40.6558,OMR,1/19/2021
8194,40.9533,40.6122,OMR,1/18/2021
8195,41.0045,40.5588,OMR,1/17/2021
8196,41.0019,40.559,OMR,1/14/2021
8197,41,40.5527,OMR,1/13/2021
8198,40.8674,40.5172,OMR,1/12/2021
8199,40.8457,40.4473,OMR,1/11/2021
8200,40.9451,40.5191,OMR,1/10/2021
8201,40.9169,40.5658,OMR,1/6/2021
8202,40.937,40.5984,OMR,1/5/2021
8203,41.0197,40.6718,OMR,1/4/2021
8204,41.1247,40.6716,OMR,1/3/2021
8205,41.1453,40.6866,OMR,12/31/2020
8206,41.159,40.7088,OMR,12/30/2020
8207,41.1339,40.6782,OMR,12/29/2020
8208,41.0305,40.6228,OMR,12/28/2020
8209,41.081,40.6293,OMR,12/27/2020
8210,41.0635,40.617,OMR,12/24/2020
8211,40.9402,40.5867,OMR,12/23/2020
8212,40.9242,40.5868,OMR,12/22/2020
8213,40.866,40.5,OMR,12/21/2020
8214,40.9699,40.516,OMR,12/20/2020
8215,40.9796,40.6374,OMR,12/17/2020
8216,40.95,40.6132,OMR,12/16/2020
8217,41.0287,40.6815,OMR,12/15/2020
8218,41.0085,40.6669,OMR,12/14/2020
8219,41.086,40.6429,OMR,12/13/2020
8220,40.972,40.6153,OMR,12/10/2020
8221,41.0345,40.604,OMR,12/9/2020
8222,40.9051,40.5541,OMR,12/8/2020
8223,40.9811,40.5398,OMR,12/7/2020
8224,40.8856,40.5355,OMR,12/6/2020
8225,40.8786,40.5259,OMR,12/3/2020
8226,40.8593,40.5211,OMR,12/2/2020
8227,40.8575,40.5039,OMR,12/1/2020
8228,40.9551,40.5067,OMR,11/30/2020
8229,40.953,40.5296,OMR,11/29/2020
8230,40.8516,40.5105,OMR,11/26/2020
8231,40.8433,40.5009,OMR,11/25/2020
8232,40.8259,40.4823,OMR,11/24/2020
8233,40.9044,40.4619,OMR,11/23/2020
8234,40.8605,40.4227,OMR,11/22/2020
8235,40.747,40.4041,OMR,11/19/2020
8236,40.7485,40.4134,OMR,11/18/2020
8237,40.8536,40.4221,OMR,11/17/2020
8238,40.8105,40.463,OMR,11/16/2020
8239,40.8951,40.4458,OMR,11/15/2020
8240,40.7889,40.448,OMR,11/12/2020
8241,40.8244,40.4817,OMR,11/11/2020
8242,40.8154,40.4705,OMR,11/10/2020
8243,40.8426,40.5049,OMR,11/9/2020
8244,40.8755,40.5214,OMR,11/8/2020
8245,40.9012,40.5613,OMR,11/5/2020
8246,41.0067,40.6678,OMR,11/4/2020
8247,41.0002,40.6699,OMR,11/3/2020
8248,41.1029,40.6692,OMR,11/2/2020
8249,41.0825,40.643,OMR,11/1/2020
8250,40.9783,40.6378,OMR,10/28/2020
8251,40.9722,40.6339,OMR,10/27/2020
8252,40.9783,40.6369,OMR,10/26/2020
8253,40.9698,40.6164,OMR,10/25/2020
8254,40.9641,40.634,OMR,10/22/2020
8255,40.96,40.6314,OMR,10/21/2020
8256,40.946,40.5953,OMR,10/20/2020
8257,40.9369,40.5885,OMR,10/19/2020
8258,41.0222,40.5776,OMR,10/18/2020
8259,40.9184,40.5646,OMR,10/15/2020
8260,41.0197,40.5697,OMR,10/14/2020
8261,40.8937,40.5625,OMR,10/13/2020
8262,40.9376,40.5971,OMR,10/12/2020
8263,40.9197,40.5906,OMR,10/11/2020
8264,40.9781,40.6266,OMR,10/7/2020
8265,41.0066,40.6634,OMR,10/6/2020
8266,41.0401,40.6893,OMR,10/5/2020
8267,41.1207,40.6862,OMR,10/4/2020
8268,41.067,40.7348,OMR,10/1/2020
8269,41.1024,40.7809,OMR,9/30/2020
8270,41.21,40.7703,OMR,9/29/2020
8271,41.2099,40.7675,OMR,9/28/2020
8272,41.1064,40.7766,OMR,9/27/2020
8273,41.1104,40.767,OMR,9/24/2020
8274,41.1026,40.7701,OMR,9/23/2020
8275,41.1033,40.7616,OMR,9/22/2020
8276,41.043,40.6956,OMR,9/21/2020
8277,41.1372,40.6952,OMR,9/20/2020
8278,41.0434,40.7252,OMR,9/17/2020
8279,41.0722,40.7518,OMR,9/16/2020
8280,41.1034,40.755,OMR,9/15/2020
8281,41.1041,40.7579,OMR,9/14/2020
8282,41.1766,40.7459,OMR,9/13/2020
8283,41.0763,40.7483,OMR,9/10/2020
8284,41.2692,40.841,OMR,9/9/2020
8285,41.1837,40.8401,OMR,9/8/2020
8286,41.2077,40.8487,OMR,9/7/2020
8287,41.2466,40.8538,OMR,9/6/2020
8288,41.3516,40.9154,OMR,9/3/2020
8289,41.3216,40.9947,OMR,9/2/2020
8290,41.3663,41.027,OMR,9/1/2020
8291,41.4548,41.0187,OMR,8/31/2020
8292,41.4752,41.0222,OMR,8/30/2020
8293,41.3663,41.0331,OMR,8/27/2020
8294,41.3983,41.0582,OMR,8/26/2020
8295,41.4392,41.1021,OMR,8/25/2020
8296,41.4438,41.0976,OMR,8/24/2020
8297,41.6535,41.2074,OMR,8/23/2020
8298,41.6587,41.211,OMR,8/19/2020
8299,41.5623,41.2064,OMR,8/18/2020
8300,41.654,41.2025,OMR,8/17/2020
8301,41.6464,41.1901,OMR,8/16/2020
8302,41.5462,41.1997,OMR,8/13/2020
8303,41.6396,41.2897,OMR,8/12/2020
8304,41.6836,41.3342,OMR,8/11/2020
8305,41.6797,41.3371,OMR,8/10/2020
8306,41.7744,41.3284,OMR,8/9/2020
8307,41.6526,41.3031,OMR,8/6/2020
8308,41.7059,41.3589,OMR,8/5/2020
8309,41.7946,41.3554,OMR,8/4/2020
8310,41.6903,41.3367,OMR,7/29/2020
8311,41.6936,41.3402,OMR,7/28/2020
8312,41.7036,41.3507,OMR,7/27/2020
8313,41.8117,41.3587,OMR,7/26/2020
8314,41.8081,41.3704,OMR,7/22/2020
8315,41.6789,41.3317,OMR,7/21/2020
8316,41.667,41.3093,OMR,7/20/2020
8317,41.661,41.3036,OMR,7/19/2020
8318,41.6664,41.3197,OMR,7/16/2020
8319,41.6474,41.3107,OMR,7/15/2020
8320,41.6179,41.2677,OMR,7/14/2020
8321,41.5943,41.26,OMR,7/13/2020
8322,41.6461,41.3109,OMR,7/12/2020
8323,41.6992,41.3569,OMR,7/9/2020
8324,41.7778,41.4318,OMR,7/8/2020
8325,41.835,41.4902,OMR,7/7/2020
8326,41.8814,41.5503,OMR,7/6/2020
8327,41.9701,41.6245,OMR,7/5/2020
8328,42.0929,41.7441,OMR,6/30/2020
8329,42.1503,41.811,OMR,6/29/2020
8330,42.2846,41.8394,OMR,6/28/2020
8331,42.1794,41.8417,OMR,6/25/2020
8332,42.1796,41.8457,OMR,6/24/2020
8333,42.1756,41.824,OMR,6/23/2020
8334,42.3053,41.8595,OMR,6/22/2020
8335,42.2899,41.8502,OMR,6/21/2020
8336,42.2029,41.855,OMR,6/18/2020
8337,42.2037,41.8644,OMR,6/17/2020
8338,42.2015,41.8644,OMR,6/16/2020
8339,42.2034,41.8727,OMR,6/15/2020
8340,42.1998,41.8577,OMR,6/14/2020
8341,42.1999,41.8247,OMR,6/11/2020
8342,42.2158,41.8675,OMR,6/10/2020
8343,42.2023,41.8494,OMR,6/9/2020
8344,42.2395,41.8809,OMR,6/8/2020
8345,42.3097,41.9568,OMR,6/7/2020
8346,42.2577,41.9153,OMR,6/4/2020
8347,41.9486,41.5969,OMR,6/3/2020
8348,41.7884,41.3447,OMR,6/2/2020
8349,41.5575,41.2161,OMR,6/1/2020
8350,41.4511,41.1069,OMR,5/31/2020
8351,41.3764,41.0339,OMR,5/21/2020
8352,41.2725,40.9272,OMR,5/20/2020
8353,41.1931,40.8396,OMR,5/19/2020
8354,41.191,40.8522,OMR,5/18/2020
8355,41.193,40.7515,OMR,5/17/2020
8356,41.0945,40.7568,OMR,5/14/2020
8357,41.0913,40.7435,OMR,5/13/2020
8358,41.0913,40.7428,OMR,5/12/2020
8359,41.0913,40.7482,OMR,5/11/2020
8360,41.0881,40.7453,OMR,5/10/2020
8361,41.0913,40.7287,OMR,5/7/2020
8362,41.0913,40.7508,OMR,5/6/2020
8363,41.0913,40.7479,OMR,5/5/2020
8364,41.0874,40.7529,OMR,5/4/2020
8365,41.193,40.7543,OMR,5/3/2020
8366,41.086,40.7371,OMR,4/30/2020
8367,41.086,40.7388,OMR,4/29/2020
8368,41.086,40.7384,OMR,4/28/2020
8369,41.086,40.7382,OMR,4/27/2020
8370,41.1923,40.7564,OMR,4/26/2020
8371,41.0807,40.7246,OMR,4/23/2020
8372,41.0807,40.7295,OMR,4/22/2020
8373,41.086,40.7407,OMR,4/21/2020
8374,41.086,40.7355,OMR,4/16/2020
8375,41.086,40.7408,OMR,4/15/2020
8376,41.193,40.7514,OMR,4/14/2020
8377,41.0913,40.7383,OMR,4/13/2020
8378,41.0881,40.7482,OMR,4/12/2020
8379,41.0988,40.7341,OMR,4/9/2020
8380,41.0956,40.7409,OMR,4/8/2020
8381,41.0846,40.7189,OMR,4/7/2020
8382,41.086,40.7171,OMR,4/6/2020
8383,41.193,40.7468,OMR,4/5/2020
8384,41.0917,40.7238,OMR,4/2/2020
8385,41.0846,40.7138,OMR,4/1/2020
8386,41.086,40.7225,OMR,3/31/2020
8387,41.0974,40.7369,OMR,3/30/2020
8388,41.1937,40.7503,OMR,3/29/2020
8389,41.0913,40.727,OMR,3/26/2020
8390,41.1294,40.76,OMR,3/25/2020
8391,41.1187,40.7471,OMR,3/24/2020
8392,41.0899,40.7066,OMR,3/23/2020
8393,41.1937,40.749,OMR,3/22/2020
8394,41.0967,40.7569,OMR,3/19/2020
8395,41.0974,40.747,OMR,3/18/2020
8396,41.0974,40.7506,OMR,3/17/2020
8397,41.1127,40.7619,OMR,3/16/2020
8398,41.1895,40.7518,OMR,3/15/2020
8399,41.0219,40.6667,OMR,3/11/2020
8400,41.012,40.6692,OMR,3/10/2020
8401,40.9853,40.6331,OMR,3/9/2020
8402,40.9194,40.4844,OMR,3/8/2020
8403,40.7754,40.4268,OMR,3/5/2020
8404,40.8221,40.4732,OMR,3/4/2020
8405,40.8203,40.4885,OMR,3/3/2020
8406,40.821,40.4789,OMR,3/2/2020
8407,40.8981,40.445,OMR,3/1/2020
8408,40.8346,40.396,OMR,2/27/2020
8409,40.877,40.2914,OMR,2/26/2020
8410,40.6302,40.3124,OMR,2/25/2020
8411,40.586,40.2382,OMR,2/24/2020
8412,40.6435,40.2037,OMR,2/23/2020
8413,40.5845,40.254,OMR,2/20/2020
8414,40.6776,40.3612,OMR,2/19/2020
8415,40.7517,40.4209,OMR,2/18/2020
8416,40.8108,40.4755,OMR,2/17/2020
8417,40.9072,40.484,OMR,2/16/2020
8418,40.9267,40.6002,OMR,2/13/2020
8419,40.9763,40.6483,OMR,2/12/2020
8420,40.9753,40.6485,OMR,2/11/2020
8421,41.1057,40.6722,OMR,2/10/2020
8422,41.0785,40.7409,OMR,2/9/2020
8423,41.1154,40.7815,OMR,2/6/2020
8424,41.1813,40.8353,OMR,2/5/2020
8425,41.2257,40.8741,OMR,2/4/2020
8426,41.2256,40.9024,OMR,2/3/2020
8427,41.3246,40.8712,OMR,2/2/2020
8428,41.2186,40.9003,OMR,1/30/2020
8429,41.2119,40.8691,OMR,1/29/2020
8430,41.208,40.8804,OMR,1/28/2020
8431,41.1784,40.8353,OMR,1/27/2020
8432,41.1522,40.8208,OMR,1/26/2020
8433,41.1989,40.8554,OMR,1/23/2020
8434,41.2112,40.8716,OMR,1/22/2020
8435,41.1893,40.8399,OMR,1/21/2020
8436,41.1797,40.8413,OMR,1/20/2020
8437,41.259,40.908,OMR,1/19/2020
8438,41.2601,40.9345,OMR,1/16/2020
8439,41.349,41.017,OMR,1/15/2020
8440,41.417,41.079,OMR,1/14/2020
8441,41.4949,41.1593,OMR,1/13/2020
8442,41.6811,41.2411,OMR,1/12/2020
8443,41.6773,41.3428,OMR,1/9/2020
8444,41.8682,41.5467,OMR,1/8/2020
8445,41.858,41.5369,OMR,1/6/2020
8446,41.9501,41.5226,OMR,1/5/2020
8447,41.8204,41.4863,OMR,1/2/2020
8448,8.4299,8.3583,Qatari_riyal,2/23/2023
8449,8.4299,8.3546,Qatari_riyal,2/22/2023
8450,8.4214,8.3521,Qatari_riyal,2/21/2023
8451,8.416,8.348,Qatari_riyal,2/20/2023
8452,8.3716,8.3224,Qatari_riyal,2/19/2023
8453,8.413,8.3225,Qatari_riyal,2/16/2023
8454,8.413,8.3503,Qatari_riyal,2/15/2023
8455,8.3815,8.3515,Qatari_riyal,2/14/2023
8456,8.402,8.2989,Qatari_riyal,2/13/2023
8457,8.3607,8.3102,Qatari_riyal,2/12/2023
8458,8.3938,8.3375,Qatari_riyal,2/9/2023
8459,8.3579,8.3053,Qatari_riyal,2/8/2023
8460,8.3387,8.2494,Qatari_riyal,2/7/2023
8461,8.3385,8.2902,Qatari_riyal,2/6/2023
8462,8.2922,8.2431,Qatari_riyal,2/5/2023
8463,8.3163,8.2885,Qatari_riyal,2/2/2023
8464,8.2703,8.2228,Qatari_riyal,2/1/2023
8465,8.2601,8.2072,Qatari_riyal,1/31/2023
8466,8.2106,8.159,Qatari_riyal,1/30/2023
8467,8.1856,8.1382,Qatari_riyal,1/29/2023
8468,8.2262,8.1403,Qatari_riyal,1/25/2023
8469,8.2254,8.1395,Qatari_riyal,1/24/2023
8470,8.2199,8.1223,Qatari_riyal,1/23/2023
8471,8.1714,8.1256,Qatari_riyal,1/22/2023
8472,8.2115,8.1593,Qatari_riyal,1/19/2023
8473,8.1587,8.0637,Qatari_riyal,1/18/2023
8474,8.1361,8.0704,Qatari_riyal,1/17/2023
8475,8.1527,8.058,Qatari_riyal,1/16/2023
8476,8.1054,8.0596,Qatari_riyal,1/15/2023
8477,8.1419,8.0785,Qatari_riyal,1/12/2023
8478,8.1387,8.0895,Qatari_riyal,1/11/2023
8479,7.6094,7.5393,Qatari_riyal,1/10/2023
8480,7.5894,7.5132,Qatari_riyal,1/9/2023
8481,7.4486,7.364,Qatari_riyal,1/5/2023
8482,7.2762,7.1909,Qatari_riyal,1/4/2023
8483,6.8147,6.7452,Qatari_riyal,1/3/2023
8484,6.8094,6.7346,Qatari_riyal,1/2/2023
8485,6.8091,6.7344,Qatari_riyal,12/29/2022
8486,6.8092,6.7358,Qatari_riyal,12/28/2022
8487,6.7702,6.7306,Qatari_riyal,12/27/2022
8488,6.8037,6.7294,Qatari_riyal,12/26/2022
8489,6.7702,6.7292,Qatari_riyal,12/25/2022
8490,6.8037,6.7345,Qatari_riyal,12/22/2022
8491,6.8036,6.7311,Qatari_riyal,12/21/2022
8492,6.8036,6.729,Qatari_riyal,12/20/2022
8493,6.8036,6.7238,Qatari_riyal,12/19/2022
8494,6.7358,6.7129,Qatari_riyal,12/18/2022
8495,6.7954,6.7196,Qatari_riyal,12/15/2022
8496,6.7412,6.7167,Qatari_riyal,12/14/2022
8497,6.7443,6.6922,Qatari_riyal,12/13/2022
8498,6.7843,6.7083,Qatari_riyal,12/12/2022
8499,6.7758,6.6846,Qatari_riyal,12/11/2022
8500,6.7757,6.6961,Qatari_riyal,12/8/2022
8501,6.7754,6.7001,Qatari_riyal,12/7/2022
8502,6.7749,6.7013,Qatari_riyal,12/6/2022
8503,6.7133,6.6903,Qatari_riyal,12/5/2022
8504,6.7327,6.693,Qatari_riyal,12/4/2022
8505,6.7658,6.6917,Qatari_riyal,12/1/2022
8506,6.763,6.6894,Qatari_riyal,11/30/2022
8507,6.763,6.692,Qatari_riyal,11/29/2022
8508,6.7628,6.6918,Qatari_riyal,11/28/2022
8509,6.7243,6.6823,Qatari_riyal,11/27/2022
8510,6.7087,6.6859,Qatari_riyal,11/24/2022
8511,6.7216,6.6956,Qatari_riyal,11/23/2022
8512,6.7179,6.6936,Qatari_riyal,11/22/2022
8513,6.7172,6.6919,Qatari_riyal,11/21/2022
8514,6.7076,6.669,Qatari_riyal,11/20/2022
8515,6.7039,6.6575,Qatari_riyal,11/17/2022
8516,6.7077,6.6811,Qatari_riyal,11/16/2022
8517,6.7009,6.6766,Qatari_riyal,11/15/2022
8518,6.7212,6.6974,Qatari_riyal,11/14/2022
8519,6.7023,6.6616,Qatari_riyal,11/13/2022
8520,6.7199,6.6526,Qatari_riyal,11/10/2022
8521,6.7128,6.6546,Qatari_riyal,11/9/2022
8522,6.6523,6.6302,Qatari_riyal,11/8/2022
8523,6.6937,6.6105,Qatari_riyal,11/7/2022
8524,6.6473,6.6047,Qatari_riyal,11/6/2022
8525,6.611,6.5673,Qatari_riyal,11/3/2022
8526,6.6609,6.6273,Qatari_riyal,11/2/2022
8527,6.6571,6.6211,Qatari_riyal,11/1/2022
8528,6.5722,6.5157,Qatari_riyal,10/31/2022
8529,6.5979,6.5423,Qatari_riyal,10/30/2022
8530,6.3157,6.276,Qatari_riyal,10/27/2022
8531,5.4283,5.398,Qatari_riyal,10/26/2022
8532,5.423,5.3929,Qatari_riyal,10/25/2022
8533,5.4177,5.3877,Qatari_riyal,10/24/2022
8534,5.4177,5.388,Qatari_riyal,10/23/2022
8535,5.4199,5.3876,Qatari_riyal,10/20/2022
8536,5.4199,5.3877,Qatari_riyal,10/19/2022
8537,5.4177,5.3876,Qatari_riyal,10/18/2022
8538,5.4177,5.3877,Qatari_riyal,10/17/2022
8539,5.4177,5.3869,Qatari_riyal,10/16/2022
8540,5.4199,5.3872,Qatari_riyal,10/13/2022
8541,5.3652,5.3235,Qatari_riyal,10/12/2022
8542,5.3648,5.3231,Qatari_riyal,10/11/2022
8543,5.4144,5.3435,Qatari_riyal,10/10/2022
8544,5.4122,5.3817,Qatari_riyal,10/9/2022
8545,5.4144,5.3817,Qatari_riyal,10/5/2022
8546,5.4122,5.3817,Qatari_riyal,10/4/2022
8547,5.4083,5.3747,Qatari_riyal,10/3/2022
8548,5.3722,5.3271,Qatari_riyal,10/2/2022
8549,5.3377,5.3062,Qatari_riyal,9/29/2022
8550,5.3787,5.2816,Qatari_riyal,9/28/2022
8551,5.3732,5.2996,Qatari_riyal,9/27/2022
8552,5.3326,5.3007,Qatari_riyal,9/26/2022
8553,5.3413,5.2964,Qatari_riyal,9/25/2022
8554,5.3202,5.2781,Qatari_riyal,9/22/2022
8555,5.3677,5.2962,Qatari_riyal,9/21/2022
8556,5.354,5.2562,Qatari_riyal,9/20/2022
8557,5.3485,5.273,Qatari_riyal,9/19/2022
8558,5.3221,5.2786,Qatari_riyal,9/18/2022
8559,5.2992,5.268,Qatari_riyal,9/15/2022
8560,5.2872,5.2468,Qatari_riyal,9/14/2022
8561,5.332,5.2388,Qatari_riyal,9/13/2022
8562,5.332,5.2502,Qatari_riyal,9/12/2022
8563,5.3003,5.2563,Qatari_riyal,9/11/2022
8564,5.2643,5.2252,Qatari_riyal,9/8/2022
8565,5.2563,5.2168,Qatari_riyal,9/7/2022
8566,5.2518,5.2214,Qatari_riyal,9/6/2022
8567,5.2487,5.2173,Qatari_riyal,9/5/2022
8568,5.2702,5.2253,Qatari_riyal,9/4/2022
8569,5.2963,5.2065,Qatari_riyal,9/1/2022
8570,5.2432,5.2017,Qatari_riyal,8/31/2022
8571,5.2462,5.2143,Qatari_riyal,8/30/2022
8572,5.2906,5.1912,Qatari_riyal,8/29/2022
8573,5.2593,5.2154,Qatari_riyal,8/28/2022
8574,5.2853,5.2,Qatari_riyal,8/25/2022
8575,5.2265,5.1875,Qatari_riyal,8/24/2022
8576,5.2798,5.1806,Qatari_riyal,8/23/2022
8577,5.2242,5.1944,Qatari_riyal,8/22/2022
8578,5.2483,5.2056,Qatari_riyal,8/21/2022
8579,5.2743,5.1823,Qatari_riyal,8/18/2022
8580,5.2743,5.1834,Qatari_riyal,8/17/2022
